mine (hole in the ground);Noun;B1;шахты (адтуліну ў зямлі)
mineral;Noun;B2;мінеральная
minimum;Adjective Noun;B2;мінімальны
minister;Noun;B2;міністр
minor;Adjective;B2;непаўнагадовы
minority;Noun;B2;меншасць
minute;Noun;A1;хвілін
mirror;Noun;A2;люстэрка
miss;Verb;A1;міс
missing;Adjective;A2;адсутны
mission;Noun;B2;місія
mistake;Noun, Verb;A1, B2;памылка
mix;Verb Noun;B1;сумесь
mixed;Adjective;B2;змешаны
mixture;Noun;B1;сумесь
mobile;Adjective Noun;A2;мабільны
model;Noun, Verb;A1, B2;мадэль
modern;Adjective;A1;сучасны
modify;Verb;B2;Modify
moment;Noun;A1;момант
Monday;Noun;A1;панядзелак
money;Noun;A1;грошы
monitor;Noun Verb;B2;манітор
monkey;Noun;A2;малпа
month;Noun;A1;месяц
mood;Noun;B1;настрой
moon;Noun;A2;месяц
moral;Adjective Noun;B2;маральны
more;det./proNoun Adverb;A1;больш
morning;Noun;A1;раніца
most;det./proNoun Adverb;A1;найбольш
mostly;Adverb;A2;галоўным чынам
mother;Noun;A1;маці
motor;Noun Adjective;B2;рухавік
motorcycle;Noun;A2;матацыкл
mount;Verb;B2;мацаванне
mountain;Noun;A1;гара
mouse;Noun;A1;мыш
mouth;Noun;A1;рот
move;Verb , Noun;A1, B1;рух
movement;Noun;A2;рух
movie;Noun;A1;фільм
much;det./proNoun Adverb;A1;шмат
mud;Noun;B1;бруду
multiple;Adjective;B2;множны
multiply;Verb;B2;памножыць
mum;Noun;A1;мама
murder;NounVerb;B1;забойства
muscle;Noun;B1;мускул
museum;Noun;A1;музей
music;Noun;A1;музыка
musical;Adjective , Noun;A2, B1;музычны
musician;Noun;A2;музыкант
must modal;Verb;A1;павінны мадальны
my;det.;A1;мой
myself;proNoun;A2;сам
mysterious;Adjective;B2;таямнічы
mystery;Noun;B1;таямніца
nail;Noun;B1;цвік
name;Noun Verb;A1;імя
narrative;Noun Adjective;B1;апавядальны
narrow;Adjective , Verb;A2, B2;звужаць
nation;Noun;B1;нацыя
national;Adjective , Noun;A2, B2;нацыянальны
native;Adjective Noun;B1;роднай
natural;Adjective;A1;натуральны
naturally;Adverb;B1;натуральна
nature;Noun;A2;прырода
near;prep. Adjective Adverb;A1;каля
nearly;Adverb;A2;амаль
neat;Adjective;B2;акуратны
necessarily;Adverb;B1;абавязкова
necessary;Adjective;A2;неабходна
neck;Noun;A2;шыя
need;Verb , Noun, modal Verb;A1, A2, B1;неабходнасць
needle;Noun;B1;іголка
negative;Adjective , Noun;A1, B2;адмоўны
neighbour;Noun;A1;сусед
neighbourhood;Noun;B1;наваколлі
neither;det./proNoun, Adverb;A2, B1;ні
nerve;Noun;B2;нерв
nervous;Adjective;A2;нервовае
net;Noun;B1;сетка
network;Noun;A2;сетка
never;Adverb;A1;ніколі
nevertheless;Adverb;B2;тым не менш
new;Adjective;A1;новы
news;Noun;A1;навіны
newspaper;Noun;A1;газета
next;Adjective Adverb , Noun;A1, B1;наступны
next to;prep.;A1;побач з
nice;Adjective;A1;добры
night;Noun;A1;ноч
nightmare;Noun;B2;кашмар
nine;number;A1;дзевяць
nineteen;number;A1;дзевятнаццаць
ninety;number;A1;дзевяноста
no;exclam. det.;A1;няма
no one;proNoun;A1;ніхто
nobody;proNoun;A1;ніхто
noise;Noun;A2;шум
noisy;Adjective;A2;шумны
none;pro Noun;A2;ніхто
nor;conj./Adverb;B1;ні
normal;Adjective , Noun;A2, B1;нармальны
normally;Adverb;A2;нармальна
north;Noun Adjective Adverb;A1;поўнач
northern;Adjective;B1;паўночны
nose;Noun;A1;нос
not;Adverb;A1;ня
note;Noun Verb;A1, B1;нататка
nothing;proNoun;A1;нічога
notice;Verb Noun;A2;апавяшчэнне
notion;Noun;B2;паняцце
novel;Noun;A2;раман
November;Noun;A1;лістапада
now;Adverb , conj.;A1, B1;у цяперашні час
nowhere;Adverb;A2;нідзе
nuclear;Adjective;B1;ядзернай
number;Noun, Verb;A1, A2;нумар
numerous;Adjective;B2;шматлікія
nurse;Noun;A1;медсястра
nut;Noun;A2;гайка
obey;Verb;B2;слухаюцца
object;Noun Verb;A1, B2;аб'ект
objective;Noun Adjective;B2;мэта
obligation;Noun;B2;абавязацельства
observation;Noun;B2;назіранне
observe;Verb;B2;назіраць
obtain;Verb;B2;атрымліваць
obvious;Adjective;B1;відавочны
obviously;Adverb;B1;відавочна
occasion;Noun;B1;выпадак
occasionally;Adverb;B2;часам
occur;Verb;B1;адбывацца
ocean;Noun;A2;акіян
o’clock;Adverb;A1;гадзіну
October;Noun;A1;кастрычніка
odd;Adjective;B1;няцотны
of;prep.;A1;з
off;Adverb prep.;A1;ад
offence;Noun;B2;злачынства
offend;Verb;B2;крыўдзіць
offensive;Adjective;B2;наступ
offer;Verb Noun;A2;прапанова
office;Noun;A1;офіс
officer;Noun;A2;супрацоўнік
official;Adjective , Noun;B1, B2;афіцыйны
often;Adverb;A1;часта
oh;exclam.;A1;аб
oil;Noun;A2;алей
OK;exclam. Adjective /Adverb;A1;добра
old;Adjective;A1;стары
old-fashioned;Adjective;B1;старамодны
on;prep. Adverb;A1;на
once;Adverb , conj.;A1, B1;адзін раз
one;number-det. proNoun;A1;адзін
onion;Noun;A1;лук
online;Adjective Adverb;A1;онлайн
only;Adjective Adverb;A1;толькі
onto;prep.;A2;на
open;Adjective Verb;A1;адкрыты
opening;Noun;B2;адкрыццё
operate;Verb;B2;працаваць
operation;Noun;B1;аперацыя
opinion;Noun;A1;меркаванне
opponent;Noun;B2;праціўнік
opportunity;Noun;A2;магчымасць
oppose;Verb;B2;апанаваць
opposed;Adjective;B2;супрацьпастаўлены
opposite;Adjective Adverb prep. Noun;A1;насупраць
opposition;Noun;B2;апазіцыя
option;Noun;A2;варыянт
or;conj.;A1;або
orange;Noun Adjective;A1;аранжавы
order;Noun Verb;A1;заказ
ordinary;Adjective;A2;звычайны
organ;Noun;B2;орган
organization;Noun;A2;арганізацыя
organize;Verb;A2;арганізаваць
organized;Adjective;B1;арганізаваная
organizer;Noun;B1;арганізатар
origin;Noun;B2;паходжання
original;Adjective , Noun;A2, B1;арыгінал
originally;Adverb;B1;першапачаткова
other;Adjective /proNoun;A1;іншы
otherwise;Adverb;B2;у адваротным выпадку
ought;modal Verb;B1;павінен
our;det.;A1;наш
ours;proNoun;B1;наш
ourselves;proNoun;A2;самі
out;Adverb /prep.;A1;з
outcome;Noun;B2;зыход
outdoor;Adjective;B1;на адкрытым паветры
outdoors;Adverb;B1;на адкрытым паветры
outer;Adjective;B2;знешні
outline;Noun Verb;B2;план
outside;Adverb , prep. nouNoun Adjective;A1, A2;па-за
oven;Noun;A2;печ
over;prep. Adverb;A1;па
overall;Adjective Adverb;B2;ў цэлым
owe;Verb;B2;завінаваціцца
own;Adjective /proNoun, Verb;A1, A2;уласны
owner;Noun;A2;уладальнік
pace;Noun, Verb;B2;тэмп
pack;Verb , Noun;A2, B1;пакет
package;Noun, Verb;B1, B2;пакет
page;Noun;A1;старонка
pain;Noun;A2;боль
painful;Adjective;B1;балючы
paint;Verb Noun;A1;фарба
painter;Noun;A2;мастак
painting;Noun;A1;карціна
pair;Noun;A1;пара
palace;Noun;A2;палац
pale;Adjective;B1;бледныя
pan;Noun;B1;патэльня
panel;Noun;B2;панэль
pants;Noun;A2;штаны
paper;Noun;A1;папера
paragraph;Noun;A1;пункт
parent;Noun;A1;бацька
park;Noun Verb;A1;парк
parking;Noun;A2;паркоўка
parliament;Noun;B2;парламент
part;Noun;A1;частка
participant;Noun;B2;удзельнік
participate;Verb;B1;ўдзельнічаць
particular;Adjective;A2;прыватнасці
particularly;Adverb;B1;у прыватнасці
partly;Adverb;B2;часткова
partner;Noun;A1;партнёр
party;Noun;A1;партыя
pass;Verb , Noun;A2, B1;праходзіць
passage;Noun;B2;праходжанне
passenger;Noun;A2;пасажыр
passion;Noun;B1;запал
passport;Noun;A1;пашпарт
past;Adjective Noun prep., Adverb;A1, A2;мінулае
path;Noun;B1;шлях
patient;Noun, Adjective;A2, B2;пацыент
pattern;Noun;A2;шаблон
pay;Verb , Noun;A1, A2;плаціць
payment;Noun;B1;аплата
peace;Noun;A2;свет
peaceful;Adjective;B1;мірны
pen;Noun;A1;пяро
pencil;Noun;A1;аловак
penny;Noun;A2;пені
pension;Noun;B2;пенсія
people;Noun;A1;людзі
pepper;Noun;A1;перац
per;prep.;A2;у
per cent;Noun Adjective /Adverb;A2;адсоткаў
percentage;Noun;B1;працэнт
perfect;Adjective;A1;дасканалы
perfectly;Adverb;B1;выдатна
perform;Verb;A2;выконваць
performance;Noun;B1;прадукцыйнасць
perhaps;Adverb;A2;магчыма
period;Noun;A1;перыяд
permanent;Adjective;B2;пастаянны
permission;Noun;A2;дазвол
permit;Verb Noun;B2;дазвол
person;Noun;A1;чалавек
personal;Adjective;A1;асабісты
personality;Noun;A2;асобу
personally;Adverb;B1;асабіста
perspective;Noun;B2;перспектывы
persuade;Verb;B1;ўгаворваць
pet;Noun;A2;хатняе жывёліна
petrol;Noun;A2;бензін
phase;Noun;B2;фаза
phenomenon;Noun;B2;з'ява
philosophy;Noun;B2;філасофія
phone;Noun Verb;A1;тэлефон
photo;Noun;A1;фота
photograph;Noun, Verb;A1, A2;фотаздымак
photographer;Noun;B1;фатограф
photography;Noun;B1;фотаздымак
phrase;Noun;A1;фраза
physical;Adjective;A2;фізічнае
physics;Noun;A2;фізіка
piano;Noun;A1;піяніна
pick;Verb , Noun;A2, B2;выбар
picture;Noun, Verb;A1, B2;карціна
piece;Noun;A1;частка
pig;Noun;A1;свіння
pile;Noun Verb;B2;паля
pilot;Noun;A2;пілот
pin;Noun Verb;B1;шпілька
pink;Adjective Noun;A1;ружовы
pipe;Noun;B1;труба
pitch;Noun;B2;крок
place;Noun Verb;A1, B1;месца
plain;Adjective;B2;гладкі
plan;Noun Verb;A1;план
plane;Noun;A1;самалёт
planet;Noun;A2;планета
planning;Noun;B1;планаванне
plant;Noun Verb;A1, A2;завод
plastic;Noun Adjective;A2;пластык
plate;Noun;A2;пліта
platform;Noun;A2;платформы
play;Verb Noun;A1;гульня
player;Noun;A1;гулец
pleasant;Adjective;B1;прыемны
please;exclam., Verb;A1, A2;калі ласка
pleased;Adjective;A2;задаволеным
pleasure;Noun;B1;задавальненне
plenty;proNoun;B1;шмат
plot;Noun, Verb;B1, B2;ўчастак
plus;prep., Adjective conj., Noun;B1, B2;плюс
pocket;Noun;A2;кішэню
poem;Noun;B1;верш
poet;Noun;B1;паэт
poetry;Noun;B1;паэзія
point;Noun, Verb;A1, B1;кропка
pointed;Adjective;B2;востраканечны
poison;Noun Verb;B1;яд
poisonous;Adjective;B1;атрутны
police;Noun;A1;паліцыя
policeman;Noun;A1;паліцэйскі
policy;Noun;B1;палітыка
polite;Adjective;A2;ветлівы
political;Adjective;B1;палітычная
politician;Noun;B1;палітык
politics;Noun;B1;палітыка
pollution;Noun;A2;забруджванне
pool;Noun;A1;басейн
poor;Adjective;A1;бедных
pop;Noun Adjective;A2;поп
popular;Adjective;A1;папулярны
popularity;Noun;B2;папулярнасць
population;Noun;A2;насельніцтва
port;Noun;B1;порт
portrait;Noun;B1;партрэт
pose;Verb;B2;пастава
position;Noun, Verb;A2, B2;становішча
positive;Adjective , Noun;A1, B2;станоўчы
possess;Verb;B2;валодаць
possession;Noun;A2;валоданне
possibility;Noun;A2;магчымасць
possible;Adjective;A1;гэта магчыма
possibly;Adverb;B1;магчыма
post;Noun Verb;A1;пасля
poster;Noun;A2;плакат
pot;Noun;B1;гаршчок
potato;Noun;A1;бульба
potential;Adjective Noun;B2;патэнцыял
pound;Noun;A1;фунт
pour;Verb;B1;наліваць
poverty;Noun;B1;беднасць
powder;Noun;B1;парашок
power;Noun, Verb;A2, B2;магутнасць
powerful;Adjective;B1;магутны
practical;Adjective;B1;практычнае
practice;Noun;A1;практыка
practise;Verb;A1;практыка
praise;Noun Verb;B2;пахвала
pray;Verb;B1;маліцца
prayer;Noun;B1;малітва
predict;Verb;A2;прагназаваць
prediction;Noun;B1;прагназаванне
prefer;Verb;A1;аддаваць перавагу
pregnant;Adjective;B2;цяжарная
preparation;Noun;B2;падрыхтоўка
prepare;Verb;A1;падрыхтаваць
prepared;Adjective;B1;падрыхтаваны
presence;Noun;B2;наяўнасць
present;Adjective Noun, Verb;A1, A2;цяперашні час
presentation;Noun;B1;прэзентацыя
preserve;Verb;B2;захоўваць
president;Noun;A2;прэзідэнт
press;Verb Noun;B1;прэс
pressure;Noun;B1;ціск
pretend;Verb;B1;прыкідвацца
pretty;Adjective Adverb;A1;даволі
prevent;Verb;A2;прадухіліць
previous;Adjective;B1;папярэдні
previously;Adverb;B1;папярэдне
price;Noun, Verb;A1, B2;цана
priest;Noun;B1;святар
primary;Adjective;B1;першасны
prime;Adjective;B2;простае лік
prince;Noun;B1;прынц
princess;Noun;B1;прынцэса
principle;Noun;B2;прынцып
print;Verb , Noun;A2, B2;друк
printer;Noun;A2;прынтэр
printing;Noun;B1;друк
priority;Noun;B2;прыярытэт
prison;Noun;A2;турма
prisoner;Noun;B1;зняволены
privacy;Noun;B2;канфідэнцыяльнасць
private;Adjective;B1;прыватны
prize;Noun;A2;прыз
probably;Adverb;A1;верагодна
problem;Noun;A1;праблема
procedure;Noun;B2;працэдура
process;Noun, Verb;A2, B2;працэс
produce;Verb , Verb;A2, B2;вырабляць
producer;Noun;B1;прадзюсер
product;Noun;A1;прадукт
production;Noun;B1;вытворчасць
profession;Noun;B1;прафесія
professional;Adjective , Noun;A2, B2;прафесійны
professor;Noun;A2;прафесар
profile;Noun;A2;профіль
profit;Noun;B1;прыбытак
program;Noun, Verb;A2, B1;праграма
programme;Noun;A1;праграма
progress;Noun, Verb;A2, B2;прагрэс
project;Noun, Verb;A1, B2;праект
promise;Verb Noun;A2;абяцанне
promote;Verb;B1;садзейнічаць
pronounce;Verb;A2;прамаўляюць
proof;Noun;B2;доказ
proper;Adjective;B1;правільны
properly;Adverb;B1;правільна
property;Noun;B1;ўласцівасць
proposal;Noun;B2;прапанова
propose;Verb;B2;прапанаваць
prospect;Noun;B2;перспектыва
protect;Verb;A2;абараняць
protection;Noun;B2;абарона
protest;Noun Verb;B1;пратэст
proud;Adjective;B1;горды
prove;Verb;B1;даказваць
provide;Verb;A2;забяспечыць
psychologist;Noun;B2;псіхолаг
psychology;Noun;B2;псіхалогія
pub;Noun;A2;паб
public;Adjective Noun;A2;грамадскасці
publication;Noun;B2;публікацыя
publish;Verb;A2;публікаваць
pull;Verb , Noun;A2, B1;цягнуць
punish;Verb;B1;пакараць
punishment;Noun;B1;пакаранне
pupil;Noun;B2;вучань
purchase;Noun Verb;B2;купля
pure;Adjective;B2;чысты
purple;Adjective Noun;A1;фіялетавы
purpose;Noun;A2;мэта
pursue;Verb;B2;пераследваць
push;Verb , Noun;A2, B1;штуршок
put;Verb;A1;ставіць
qualification;Noun;B1;кваліфікацыя
qualified;Adjective;B1;кваліфікаваны
qualify;Verb;B1;кваліфікаваць
quality;Noun;A2;якасць
quantity;Noun;A2;колькасць
quarter;Noun;A1;чвэрць
queen;Noun;A2;каралева
question;Noun, Verb;A1, A2;пытанне
queue;Noun Verb;B1;чаргу
quick;Adjective;A1;хуткі
quickly;Adverb;A1;хутка
quiet;Adjective;A1;ціхі
quietly;Adverb;A2;ціха
quit;Verb;B1;выхад
quite;Adverb;A1;даволі
quotation;Noun;B1;каціроўка
quote;Verb Noun;B1;каціроўка
race (competition);NounVerb;A2;гонкі (спаборніцтвы)
race (people);Noun;B1;расы (людзі)
racing;Noun;B1;гоначны
radio;Noun;A1;радыё
railway;Noun;A2;чыгунка
rain;Noun Verb;A1;дождж
raise;Verb;A2;павышэнне
range;Noun, Verb;B1, B2;дыяпазон
rank;Noun Verb;B2;ранг
rapid;Adjective;B2;хуткі
rapidly;Adverb;B2;хутка
rare;Adjective;B1;рэдкі
rarely;Adverb;B1;рэдка
rate;Noun, Verb;A2, B2;хуткасць
rather;Adverb;A2;хутчэй
raw;Adjective;B2;сыравіна
reach;Verb , Noun;A2, B2;дасяжнасці
react;Verb;A2;рэагаваць
reaction;Noun;B1;рэакцыя
read;Verb;A1;счытванне
reader;Noun;A1;чытач
reading;Noun;A1;чытанне
ready;Adjective;A1;гатовы
real;Adjective;A1;рэальны
realistic;Adjective;B2;рэалістычны
reality;Noun;B1;рэальнасць
realize;Verb;A2;разумеюць
really;Adverb;A1;на самай справе
reason;Noun;A1;прычына
reasonable;Adjective;B2;разумны
recall;Verb;B2;водгук
receipt;Noun;B1;атрыманне
receive;Verb;A2;атрымаць
recent;Adjective;A2;нядаўні
recently;Adverb;A2;у апошні час
reception;Noun;A2;прыём
recipe;Noun;A2;рэцэпт
recognize;Verb;A2;прызнаць
recommend;Verb;A2;рэкамендаваць
recommendation;Noun;B1;рэкамендацыя
record;Noun Verb;A2;запіс
recording;Noun;A2;запіс
recover;Verb;B2;апраўляцца
recycle;Verb;A2;рецикла
red;Adjective Noun;A1;чырвоны
reduce;Verb;A2;паменшыць
reduction;Noun;B2;скарачэнне
refer;Verb;A2;звяртацца
reference;Noun;B1;спасылка
reflect;Verb;B1;адлюстроўваць
refuse;Verb;A2;адкіды
regard;Verb Noun;B2;што тычыцца
region;Noun;A2;вобласць
regional;Adjective;B2;рэгіянальны
register;Verb Noun;B2;рэгістр
regret;Verb Noun;B2;шкадуем
regular;Adjective;A2;рэгулярны
regularly;Adverb;B1;рэгулярна
regulation;Noun;B2;рэгуляванне
reject;Verb;B1;адхіляць
relate;Verb;B1;ставіцца
related;Adjective;B1;роднасны
relation;Noun;B1;стаўленне
relationship;Noun;A2;адносіны
relative;Adjective Noun;B1;адносны
relatively;Adverb;B2;адносна
relax;Verb;A1;расслабься
relaxed;Adjective;B1;паслабленыя
relaxing;Adjective;B1;расслабляльны
release;Verb Noun;B1;рэліз
relevant;Adjective;B2;стаўленне
reliable;Adjective;B1;надзейны
relief;Noun;B2;рэльеф
religion;Noun;B1;рэлігія
religious;Adjective;B1;рэлігійная
rely;Verb;B2;спадзявацца
remain;Verb;B1;заставацца
remark;Noun Verb;B2;заўвагу
remember;Verb;A1;запомніць
remind;Verb;B1;нагадваць
remote;Adjective;B1;аддалены
remove;Verb;A2;выдаліць
rent;Noun Verb;B1;арэнда
repair;Verb , Noun;A2, B1;рамонт
repeat;Verb , Noun;A1, B1;паўтарэнне
repeated;Adjective;B1;паўторны
replace;Verb;A2;замяшчаць
reply;Verb Noun;A2;адказаць
report;Noun, Verb;A1, A2;даклад
reporter;Noun;A2;рэпарцёр
represent;Verb;B1;прадстаўляць
representative;Noun Adjective;B2;прадстаўнік
reputation;Noun;B2;рэпутацыі
request;Noun, Verb;A2, B1;запыт
require;Verb;B1;патрабаваць
requirement;Noun;B2;патрабаванне
rescue;Verb Noun;B2;выратаванне
research;Noun Verb;A2;даследаванне
researcher;Noun;A2;даследчык
reservation;Noun;B1;браніраванне
reserve;Noun Verb;B2;рэзерв
resident;NounAdjective;B2;рэзідэнт
resist;Verb;B2;супраціўляцца
resolve;Verb;B2;рашучасць
resort;Noun;B2;звяртацца
resource;Noun;B1;рэсурс
respect;Noun Verb;B1;паважаць
respond;Verb;A2;адказаць
response;Noun;A2;адказ
responsibility;Noun;B1;адказнасць
responsible;Adjective;B1;адказнасць
rest (remaining part);Noun;A2;адпачынку (астатняя частка)
rest (sleep/relax);Noun Verb;A2;Астатняй (сон / адпачынак)
restaurant;Noun;A1;рэстаран
result;Noun, Verb;A1, B1;вынік
retain;Verb;B2;захаваць
retire;Verb;B1;сыходзіць у адстаўку
retired;Adjective;B1;адстаўны
return;Verb Noun;A1;вяртанне
reveal;Verb;B2;выяўляць
review;Noun Verb;A2;агляд
revise;Verb;B1;зверка
revolution;Noun;B2;рэвалюцыя
reward;Noun Verb;B2;Узнагарода
rhythm;Noun;B2;рытм
rice;Noun;A1;мал
rich;Adjective;A1;багатыя
rid;Verb;B2;пазбавіцца
ride;Verb , Noun;A1, A2;ездзіць
right;Adjective Adverb Noun;A1;права
ring;Noun;A2;кальцо
ring;Verb , Noun;A2, B1;кальцо
rise;Verb , Noun;A2, B1;павышэнне
risk;Noun Verb;B1;рызыка
river;Noun;A1;рака
road;Noun;A1;дарога
robot;Noun;B1;робат
rock (stone);Noun;A2;рок (камень)
rock (music);Noun;A2;рок-музыка)
role;Noun;A2;ролю
roll;Verb Noun;B1;рулет
romantic;Adjective;B1;рамантык
roof;Noun;A2;дах
room;Noun;A1;пакой
root;Noun;B2;корань
rope;Noun;B1;вяроўка
rough;Adjective;B1;грубы
round;Adjective Adverb prep., Noun;A2, B2;круглы
route;Noun;A2;маршрут
routine;Noun, Adjective;A1, B2;руцінны
row;Noun;B1;радок
royal;Adjective;B1;каралеўскі
rub;Verb;B2;руб
rubber;Noun Adjective;B2;гума
rubbish;Noun;A2;смецце
rude;Adjective;A2;грубы
rugby;Noun;B1;рэгбі
rule;Noun, Verb;A1, B1;правіла
run;Verb , Noun;A1, A2;прабег
runner;Noun;A2;бягун
running;Noun;A2;працуе
rural;Adjective;B2;сельская мясцовасць
rush;Verb Noun;B2;чарот
sad;Adjective;A1;сумны
sadly;Adverb;A2;сумна
safe;Adjective;A2;сейф
safety;Noun;B1;бяспеку
sail;Verb , Noun;A2, B1;парус
sailing;Noun;A2;парусны спорт
sailor;Noun;B1;матрос
salad;Noun;A1;салата
salary;Noun;A2;зарплата
sale;Noun;A2;продаж
salt;Noun;A1;соль
same;Adjective proNoun Adverb;A1;той жа
sample;Noun, Verb;B1, B2;ўзор
sand;Noun;B1;пясок
sandwich;Noun;A1;сэндвіч
satellite;Noun;B2;спадарожнік
satisfied;Adjective;B2;задаволены
satisfy;Verb;B2;задавальняць
Saturday;Noun;A1;субота
sauce;Noun;A2;соус
save;Verb;A2;захаваць
saving;Noun;B2;эканомія
say;Verb;A1;скажам
scale;Noun;B2;маштаб
scan;Verb;B1;сканаванне
scared;Adjective;A2;напалохаў
scary;Adjective;A2;страшна
scene;Noun;A2;сцэна
schedule;Noun, Verb;A2, B2;графік
scheme;Noun;B2;схема
school;Noun;A1;школа
science;Noun;A1;навука
scientific;Adjective;B1;навуковы
scientist;Noun;A1;вучоны
score;Verb Noun;A2;кошт
scream;Verb Noun;B2;віск
screen;NounVerb;A2, B2;экран
script;Noun;B1;скрыпт
sculpture;Noun;B1;скульптура
sea;Noun;A1;мора
search;Noun Verb;A2;пошук
season;Noun;A2;сезон
seat;Noun Verb;A2, B2;сядзенне
second1 (next after the first);et./ number, Adverb;A1, A2;second1 (наступны пасля першага)
second1 (unit of time);Noun;A1;second1 (адзінка часу)
secondary;Adjective;B1;другасны
secondly;Adverb;A2;па-другое
secret;Adjective, Noun;A2;сакрэт
secretary;Noun;A2;сакратар
section;Noun;A1;раздзел
sector;Noun;B2;сектар
secure;Verb Adjective;B2;бяспечны
security;Noun;B1;бяспеку
see;Verb;A1;убачыць
seed;Noun;B1;насеньне
seek;Verb;B2;шукаць
seem;Verb;A2;здавацца
select;Verb;B2;выбраць
selection;Noun;B2;выбар
self;Noun;B2;сам
sell;Verb;A1;прадам
send;Verb;A1;адправіць
senior;Adjective;B2;старэйшы
sense;Noun Verb;A2, B2;пачуццё
sensible;Adjective;B1;разважны
sensitive;Adjective;B2;адчувальны
sentence;Noun Verb;A1, B2;прапанова
separate;Adjective, Verb;A2, B1;асобны
September;Noun;A1;верасень
sequence;Noun;B2;паслядоўнасць
series;Noun;A2;серыя
serious;Adjective;A2;сур'ёзны
seriously;Adverb;B1;сур'ёзна
servant;Noun;B1;служачы
serve;Verb;A2;служыць
service;Noun;A2;абслугоўванне
session;Noun;B2;сесія
set (put);Verb;B1;набор (пакласці)
set (group);Noun;B1;камплект (група)
setting;Noun;B1;ўстаноўка
settle;Verb;B2;абсоўваюцца
seven;number;A1;сем
seventeen;number;A1;семнаццаць
seventy;number;A1;семдзесят
several;det./proNoun;A2;некалькі
severe;Adjective;B2;цяжкі
sex;Noun;B1;сэкс
sexual;Adjective;B1;палавой
shade;Noun;B2;цень
shadow;Noun;B2;цень
shake;Verb Noun;A2, B1;страсення
shall;modal Verb;A2;павінен
shallow;Adjective;B2;дробны
shame;Noun;B2;ганьба
shape;Noun Verb;A2, B2;форма
share;Verb Noun;A1, B1;доля
sharp;Adjective;B1;востры
she;proNoun;A1;яна
sheep;Noun;A1;авечка
sheet;Noun;A2;ліст
shelf;Noun;B1;палка
shell;Noun;B1;абалонка
shelter;Noun Verb;B2;сховішча
shift;Noun Verb;B1, B2;зрух
shine;Verb;B1;бляск
shiny;Adjective;B1;бліскучы
ship;Noun Verb;A2, B2;карабель
shirt;Noun;A1;кашуля
shock;Noun Verb;B2;шок
shocked;Adjective;B2;шакаваў
shoe;Noun;A1;чаравік
shoot;Verb;B1;страляць
shooting;Noun;B2;стральба
shop;Noun Verb;A1;крама
shopping;Noun;A1;купля
short;Adjective;A1;кароткія
shot;Noun;B2;стрэл
should;modal Verb;A1;Ці павінен
shoulder;Noun;A2;плячо
shout;Verb Noun;A2;вокрык
show;Verb Noun;A1;шоў
shower;Noun;A1;душ
shut;Verb Adjective;A2;зачыненыя
shy;Adjective;B1;сарамлівы
sick;Adjective;A1;хворы
side;Noun;A2;бок
sight;Noun;B1;зрок
sign;Noun Verb;A2;знак
signal;Noun Verb;B1;сігнал
significant;Adjective;B2;значнае
significantly;Adverb;B2;істотна
silence;Noun;B2;цішыня
silent;Adjective;B1;бясшумны
silk;Noun;B2;шоўк
silly;Adjective;B1;дурны
silver;Noun Adjective;A2;срэбра
similar;Adjective;A1;падобны
similarity;Noun;B1;падабенства
similarly;Adverb;B1;аналагічным чынам
simple;Adjective;A2;просты
simply;Adverb;B1;проста
since;prep. conj., Adverb;A2, B1;паколькі
sincere;Adjective;B2;шчыры
sing;Verb;A1;Sing
singer;Noun;A1;спявак
singing;Noun;A2;спевы
single;Adjective Noun;A2;адзін
sink;Verb;B1;ракавіна
sir;Noun;A2;сэр
sister;Noun;A1;сястра
sit;Verb;A1;сядзячай
site;Noun;A2;сайт
situation;Noun;A1;сітуацыя
six;number;A1;шэсць
sixteen;number;A1;шаснаццаць
sixty;number;A1;шэсцьдзесят
size;Noun;A2;памер
ski;Verb Noun;A2;лыжа
skiing;Noun;A2;катанне на лыжах
skill;Noun;A1;уменне
skin;Noun;A2;скура
skirt;Noun;A1;спадніца
sky;Noun;A2;неба
slave;Noun;B2;рабыня
sleep;Verb , Noun;A1, A2;сон
slice;Noun Verb;B1;лустачку
slide;Verb Noun;B2;слайд
slight;Adjective;B2;нязначны
slightly;Adverb;B1;трохі
slip;Verb;B2;сліп
slope;Noun Verb;B2;пахіл
slow;Adjective , Verb;A1, B1;павольна
slowly;Adverb;A2;павольна
small;Adjective;A1;маленькі
smart;Adjective;B1;разумны
smartphone;Noun;A2;смартфон
smell;Verb Noun;A2;пах
smile;Verb Noun;A2;ўсмешка
smoke;Noun Verb;A2;дым
smoking;Noun;A2;курэнне
smooth;Adjective;B1;згладжваць
snake;Noun;A1;змея
snow;Noun Verb;A1;снег
so;Adverb conj.;A1;так
soap;Noun;A2;мыла
soccer;Noun;A2;футбол
social;Adjective;A2;сацыяльнага
society;Noun;A2;таварыства
sock;Noun;A2;шкарпэтку
soft;Adjective;A2;мяккі
software;Noun;B1;праграмнае забеспячэнне
soil;Noun;B1;глебы
solar;Adjective;B2;сонечны
soldier;Noun;A2;салдат
solid;Adjective Noun;B1;цвёрды
solution;Noun;A2;рашэнне
solve;Verb;A2;вырашыць
some;det. proNoun;A1;некаторыя
somebody;proNoun;A1;хтосьці
someone;proNoun;A1;хтосьці
something;proNoun;A1;нешта
sometimes;Adverb;A1;часам
somewhat;Adverb;B2;некалькі
